"zip"|"type"|"state"|"county"|"country"|"latitude"|"longitude"|"irs_estimated_population"
"68817"|"STANDARD"|"NE"|"Sherman County"|"US"|"41.24"|"-98.79"|"280"
"68818"|"STANDARD"|"NE"|"Hamilton County"|"US"|"40.86"|"-98"|"5420"
"68820"|"STANDARD"|"NE"|"Howard County"|"US"|"41.07"|"-98.71"|"370"
"68821"|"STANDARD"|"NE"|"Blaine County"|"US"|"42.01"|"-99.77"|"142"
"68822"|"STANDARD"|"NE"|"Custer County"|"US"|"41.4"|"-99.63"|"4310"
"68823"|"STANDARD"|"NE"|"Garfield County"|"US"|"41.78"|"-99.13"|"1740"
"68824"|"STANDARD"|"NE"|"Hall County"|"US"|"41"|"-98.6"|"1340"
"68825"|"STANDARD"|"NE"|"Custer County"|"US"|"41.29"|"-99.92"|"860"
"68826"|"STANDARD"|"NE"|"Merrick County"|"US"|"41.11"|"-98"|"3560"
"68827"|"STANDARD"|"NE"|"Merrick County"|"US"|"41.02"|"-98.15"|"580"
"68828"|"STANDARD"|"NE"|"Custer County"|"US"|"41.55"|"-99.24"|"190"
"68831"|"STANDARD"|"NE"|"Howard County"|"US"|"41.11"|"-98.54"|"760"
"68832"|"STANDARD"|"NE"|"Hall County"|"US"|"40.77"|"-98.37"|"1960"
"68833"|"STANDARD"|"NE"|"Blaine County"|"US"|"41.82"|"-100.1"|"220"
"68834"|"STANDARD"|"NE"|"Dawson County"|"US"|"41.01"|"-99.62"|"220"
"68835"|"STANDARD"|"NE"|"Howard County"|"US"|"41.33"|"-98.62"|"400"
"68836"|"STANDARD"|"NE"|"Buffalo County"|"US"|"40.71"|"-99.37"|"1650"
"68837"|"STANDARD"|"NE"|"Valley County"|"US"|"41.66"|"-99.08"|"135"
"68838"|"STANDARD"|"NE"|"Howard County"|"US"|"41.21"|"-98.62"|"220"
"68840"|"STANDARD"|"NE"|"Buffalo County"|"US"|"40.74"|"-98.84"|"2890"
"68841"|"STANDARD"|"NE"|"Hamilton County"|"US"|"40.77"|"-98.15"|"640"
"68842"|"STANDARD"|"NE"|"Greeley County"|"US"|"41.54"|"-98.53"|"490"
"68843"|"STANDARD"|"NE"|"Hamilton County"|"US"|"40.88"|"-97.88"|"830"
"68844"|"STANDARD"|"NE"|"Sherman County"|"US"|"41.09"|"-99.07"|"190"
"68845"|"STANDARD"|"NE"|"Buffalo County"|"US"|"40.72"|"-99.16"|"16960"
"68846"|"STANDARD"|"NE"|"Hamilton County"|"US"|"41.07"|"-97.89"|"220"
"68847"|"STANDARD"|"NE"|"Buffalo County"|"US"|"40.7"|"-99.08"|"15850"
"68848"|"PO BOX"|"NE"|"Buffalo County"|"US"|"40.7"|"-99.08"|"867"
"68849"|"UNIQUE"|"NE"|"Buffalo County"|"US"|"40.7"|"-99.11"|"30"
"68850"|"STANDARD"|"NE"|"Dawson County"|"US"|"40.77"|"-99.74"|"12790"
"68852"|"STANDARD"|"NE"|"Sherman County"|"US"|"41.15"|"-99.15"|"480"
"68853"|"STANDARD"|"NE"|"Sherman County"|"US"|"41.27"|"-98.96"|"1280"
"68854"|"STANDARD"|"NE"|"Hamilton County"|"US"|"41"|"-98"|"790"
"68855"|"STANDARD"|"NE"|"Custer County"|"US"|"41.22"|"-99.29"|"320"
"68856"|"STANDARD"|"NE"|"Custer County"|"US"|"41.48"|"-99.76"|"600"
"68858"|"STANDARD"|"NE"|"Buffalo County"|"US"|"40.92"|"-99.39"|"240"
"68859"|"STANDARD"|"NE"|"Valley County"|"US"|"41.49"|"-98.77"|"430"
"68860"|"STANDARD"|"NE"|"Custer County"|"US"|"41.14"|"-99.76"|"310"
"68861"|"STANDARD"|"NE"|"Buffalo County"|"US"|"40.7"|"-99.25"|"88"
"68862"|"STANDARD"|"NE"|"Valley County"|"US"|"41.6"|"-98.92"|"2640"
"68863"|"STANDARD"|"NE"|"Dawson County"|"US"|"40.74"|"-99.53"|"1070"
"68864"|"STANDARD"|"NE"|"Merrick County"|"US"|"41.22"|"-98.21"|"970"
"68865"|"STANDARD"|"NE"|"Hamilton County"|"US"|"40.89"|"-98.21"|"980"
"68866"|"STANDARD"|"NE"|"Buffalo County"|"US"|"40.97"|"-99.08"|"990"
"68869"|"STANDARD"|"NE"|"Buffalo County"|"US"|"41.02"|"-98.91"|"2000"
"68870"|"STANDARD"|"NE"|"Buffalo County"|"US"|"40.78"|"-99.16"|"490"
"68871"|"STANDARD"|"NE"|"Sherman County"|"US"|"41.11"|"-98.83"|"210"
"68872"|"STANDARD"|"NE"|"Howard County"|"US"|"41.09"|"-98.36"|"870"
"68873"|"STANDARD"|"NE"|"Howard County"|"US"|"41.21"|"-98.45"|"3040"
"68874"|"STANDARD"|"NE"|"Custer County"|"US"|"41.64"|"-99.37"|"820"
"68875"|"STANDARD"|"NE"|"Greeley County"|"US"|"41.46"|"-98.7"|"510"
"68876"|"STANDARD"|"NE"|"Buffalo County"|"US"|"40.77"|"-98.73"|"1450"
"68878"|"STANDARD"|"NE"|"Dawson County"|"US"|"40.94"|"-99.5"|"390"
"68879"|"STANDARD"|"NE"|"Loup County"|"US"|"41.76"|"-99.38"|"290"
"68881"|"STANDARD"|"NE"|"Custer County"|"US"|"41.44"|"-99.35"|"75"
"68882"|"STANDARD"|"NE"|"Greeley County"|"US"|"41.4"|"-98.39"|"400"
"68883"|"STANDARD"|"NE"|"Hall County"|"US"|"40.82"|"-98.59"|"2070"
"68901"|"STANDARD"|"NE"|"Adams County"|"US"|"40.58"|"-98.39"|"22300"
"68902"|"PO BOX"|"NE"|"Adams County"|"US"|"40.58"|"-98.39"|"495"
"68920"|"STANDARD"|"NE"|"Harlan County"|"US"|"40.1"|"-99.36"|"1220"
"68922"|"STANDARD"|"NE"|"Furnas County"|"US"|"40.3"|"-99.89"|"1190"
"68923"|"PO BOX"|"NE"|"Phelps County"|"US"|"40.36"|"-99.47"|"133"
"68924"|"STANDARD"|"NE"|"Kearney County"|"US"|"40.47"|"-99.12"|"1150"
"68925"|"STANDARD"|"NE"|"Adams County"|"US"|"40.43"|"-98.44"|"430"
"68926"|"STANDARD"|"NE"|"Furnas County"|"US"|"40.13"|"-99.82"|"600"
"68927"|"STANDARD"|"NE"|"Phelps County"|"US"|"40.52"|"-99.63"|"990"
"68928"|"STANDARD"|"NE"|"Webster County"|"US"|"40.32"|"-98.59"|"360"
"68929"|"STANDARD"|"NE"|"Franklin County"|"US"|"40.09"|"-99.03"|"139"
"68930"|"STANDARD"|"NE"|"Webster County"|"US"|"40.33"|"-98.44"|"1110"
"68932"|"STANDARD"|"NE"|"Franklin County"|"US"|"40.29"|"-98.73"|"380"
"68933"|"STANDARD"|"NE"|"Clay County"|"US"|"40.52"|"-98.05"|"860"
"68934"|"STANDARD"|"NE"|"Clay County"|"US"|"40.35"|"-98.13"|"198"
"68935"|"STANDARD"|"NE"|"Clay County"|"US"|"40.36"|"-97.97"|"630"
"68936"|"STANDARD"|"NE"|"Furnas County"|"US"|"40.27"|"-99.77"|"237"
"68937"|"STANDARD"|"NE"|"Gosper County"|"US"|"40.58"|"-99.86"|"1610"
"68938"|"STANDARD"|"NE"|"Clay County"|"US"|"40.43"|"-98.1"|"510"
"68939"|"STANDARD"|"NE"|"Franklin County"|"US"|"40.09"|"-98.95"|"1050"
"68940"|"STANDARD"|"NE"|"Phelps County"|"US"|"40.46"|"-99.24"|"400"
"68941"|"STANDARD"|"NE"|"Clay County"|"US"|"40.5"|"-98.25"|"680"
"68942"|"STANDARD"|"NE"|"Webster County"|"US"|"40.07"|"-98.32"|"340"
"68943"|"STANDARD"|"NE"|"Nuckolls County"|"US"|"40.01"|"-97.92"|"200"
"68944"|"STANDARD"|"NE"|"Clay County"|"US"|"40.61"|"-98.09"|"1060"
"68945"|"STANDARD"|"NE"|"Kearney County"|"US"|"40.56"|"-98.78"|"232"
"68946"|"STANDARD"|"NE"|"Furnas County"|"US"|"40.13"|"-99.97"|"53"
"68947"|"STANDARD"|"NE"|"Franklin County"|"US"|"40.33"|"-99.04"|"490"
"68948"|"STANDARD"|"NE"|"Furnas County"|"US"|"40.3"|"-100.01"|"270"
"68949"|"STANDARD"|"NE"|"Phelps County"|"US"|"40.44"|"-99.37"|"6090"
"68950"|"STANDARD"|"NE"|"Adams County"|"US"|"40.46"|"-98.65"|"280"
"68952"|"STANDARD"|"NE"|"Webster County"|"US"|"40.08"|"-98.66"|"104"
"68954"|"STANDARD"|"NE"|"Clay County"|"US"|"40.59"|"-98.22"|"98"
"68955"|"STANDARD"|"NE"|"Adams County"|"US"|"40.58"|"-98.5"|"2050"
"68956"|"STANDARD"|"NE"|"Adams County"|"US"|"40.61"|"-98.65"|"1120"
"68957"|"STANDARD"|"NE"|"Nuckolls County"|"US"|"40.29"|"-98.25"|"570"
"68958"|"STANDARD"|"NE"|"Phelps County"|"US"|"40.47"|"-99.5"|"570"
"68959"|"STANDARD"|"NE"|"Kearney County"|"US"|"40.5"|"-98.95"|"3780"
"68960"|"STANDARD"|"NE"|"Franklin County"|"US"|"40.07"|"-99.13"|"190"
"68961"|"STANDARD"|"NE"|"Nuckolls County"|"US"|"40.2"|"-98.06"|"640"
"68964"|"STANDARD"|"NE"|"Nuckolls County"|"US"|"40.23"|"-97.9"|"132"
"68966"|"STANDARD"|"NE"|"Harlan County"|"US"|"40.13"|"-99.45"|"580"
"68967"|"STANDARD"|"NE"|"Furnas County"|"US"|"40.25"|"-99.63"|"950"
"68969"|"PO BOX"|"NE"|"Harlan County"|"US"|"40.31"|"-99.29"|"0"
"68970"|"STANDARD"|"NE"|"Webster County"|"US"|"40.08"|"-98.52"|"1080"
"68971"|"STANDARD"|"NE"|"Harlan County"|"US"|"40.1"|"-99.22"|"310"
"68972"|"STANDARD"|"NE"|"Franklin County"|"US"|"40.08"|"-98.75"|"197"
"68973"|"STANDARD"|"NE"|"Adams County"|"US"|"40.47"|"-98.55"|"440"
"68974"|"STANDARD"|"NE"|"Nuckolls County"|"US"|"40.14"|"-97.86"|"220"
"68975"|"STANDARD"|"NE"|"Clay County"|"US"|"40.6"|"-97.93"|"157"
"68976"|"STANDARD"|"NE"|"Gosper County"|"US"|"40.57"|"-99.74"|"310"
"68977"|"STANDARD"|"NE"|"Harlan County"|"US"|"40.13"|"-99.59"|"230"
"68978"|"STANDARD"|"NE"|"Nuckolls County"|"US"|"40.02"|"-98.06"|"1870"
"68979"|"STANDARD"|"NE"|"Clay County"|"US"|"40.6"|"-97.85"|"1710"
"68980"|"STANDARD"|"NE"|"Clay County"|"US"|"40.68"|"-98.27"|"390"
"68981"|"STANDARD"|"NE"|"Franklin County"|"US"|"40.31"|"-98.9"|"300"
"68982"|"STANDARD"|"NE"|"Kearney County"|"US"|"40.36"|"-99.16"|"570"
"69001"|"STANDARD"|"NE"|"Red Willow County"|"US"|"40.2"|"-100.62"|"8000"
"69020"|"STANDARD"|"NE"|"Red Willow County"|"US"|"40.25"|"-100.3"|"380"
"69021"|"STANDARD"|"NE"|"Dundy County"|"US"|"40.05"|"-101.53"|"980"
"69022"|"STANDARD"|"NE"|"Furnas County"|"US"|"40.28"|"-100.17"|"1430"
"69023"|"STANDARD"|"NE"|"Chase County"|"US"|"40.46"|"-101.71"|"320"
"69024"|"STANDARD"|"NE"|"Hitchcock County"|"US"|"40.22"|"-100.83"|"1000"
"69025"|"STANDARD"|"NE"|"Frontier County"|"US"|"40.63"|"-100.51"|"780"
"69026"|"STANDARD"|"NE"|"Red Willow County"|"US"|"40.03"|"-100.4"|"221"
"69027"|"STANDARD"|"NE"|"Chase County"|"US"|"40.44"|"-101.52"|"128"
"69028"|"STANDARD"|"NE"|"Frontier County"|"US"|"40.66"|"-100.02"|"700"
"69029"|"STANDARD"|"NE"|"Dawson County"|"US"|"40.7"|"-100.21"|"340"
"69030"|"STANDARD"|"NE"|"Dundy County"|"US"|"40.01"|"-101.93"|"230"
"69032"|"STANDARD"|"NE"|"Hayes County"|"US"|"40.51"|"-101.02"|"390"
"69033"|"STANDARD"|"NE"|"Chase County"|"US"|"40.51"|"-101.63"|"2410"
"69034"|"STANDARD"|"NE"|"Red Willow County"|"US"|"40.23"|"-100.41"|"750"
"69036"|"STANDARD"|"NE"|"Red Willow County"|"US"|"40.04"|"-100.27"|"68"
"69037"|"STANDARD"|"NE"|"Dundy County"|"US"|"40.18"|"-101.41"|"89"
"69038"|"STANDARD"|"NE"|"Frontier County"|"US"|"40.65"|"-100.62"|"370"
"69039"|"STANDARD"|"NE"|"Frontier County"|"US"|"40.68"|"-100.4"|"132"
"69040"|"STANDARD"|"NE"|"Hitchcock County"|"US"|"40.34"|"-101.1"|"450"
"69041"|"STANDARD"|"NE"|"Dundy County"|"US"|"40.04"|"-101.73"|"128"
"69042"|"STANDARD"|"NE"|"Frontier County"|"US"|"40.53"|"-100.38"|"33"
"69043"|"STANDARD"|"NE"|"Hitchcock County"|"US"|"40.15"|"-101.22"|"430"
"69044"|"STANDARD"|"NE"|"Hitchcock County"|"US"|"40.17"|"-101.01"|"660"
"69045"|"STANDARD"|"NE"|"Chase County"|"US"|"40.41"|"-101.37"|"810"
"69046"|"STANDARD"|"NE"|"Furnas County"|"US"|"40.11"|"-100.1"|"203"
"69101"|"STANDARD"|"NE"|"Lincoln County"|"US"|"41.13"|"-100.77"|"25310"
"69103"|"PO BOX"|"NE"|"Lincoln County"|"US"|"41.13"|"-100.77"|"870"
"69120"|"STANDARD"|"NE"|"Custer County"|"US"|"41.42"|"-100.19"|"880"
"69121"|"STANDARD"|"NE"|"Arthur County"|"US"|"41.57"|"-101.69"|"240"
"69122"|"STANDARD"|"NE"|"Deuel County"|"US"|"41.06"|"-102.07"|"560"
"69123"|"STANDARD"|"NE"|"Lincoln County"|"US"|"41.01"|"-100.37"|"790"
"69125"|"STANDARD"|"NE"|"Morrill County"|"US"|"41.59"|"-102.85"|"240"
"69127"|"STANDARD"|"NE"|"Keith County"|"US"|"41.09"|"-101.88"|"620"
"69128"|"STANDARD"|"NE"|"Kimball County"|"US"|"41.23"|"-103.89"|"240"
"69129"|"STANDARD"|"NE"|"Deuel County"|"US"|"41.09"|"-102.46"|"1030"
"69130"|"STANDARD"|"NE"|"Dawson County"|"US"|"40.86"|"-99.98"|"4730"
"69131"|"STANDARD"|"NE"|"Cheyenne County"|"US"|"41.4"|"-102.97"|"450"
"69132"|"STANDARD"|"NE"|"Lincoln County"|"US"|"40.82"|"-100.99"|"98"
"69133"|"STANDARD"|"NE"|"Kimball County"|"US"|"41.23"|"-103.48"|"280"
"69134"|"STANDARD"|"NE"|"Perkins County"|"US"|"40.84"|"-101.38"|"270"
"69135"|"STANDARD"|"NE"|"Cherry County"|"US"|"42.16"|"-100.18"|"24"
"69138"|"STANDARD"|"NE"|"Dawson County"|"US"|"40.92"|"-100.16"|"4090"
"69140"|"STANDARD"|"NE"|"Perkins County"|"US"|"40.84"|"-101.72"|"1560"
"69141"|"STANDARD"|"NE"|"Cheyenne County"|"US"|"41.32"|"-102.97"|"310"
"69142"|"STANDARD"|"NE"|"Thomas County"|"US"|"41.92"|"-100.32"|"120"
"69143"|"STANDARD"|"NE"|"Lincoln County"|"US"|"41.15"|"-101"|"1330"
"69144"|"STANDARD"|"NE"|"Keith County"|"US"|"41.22"|"-101.59"|"180"
"69145"|"STANDARD"|"NE"|"Kimball County"|"US"|"41.23"|"-103.65"|"2480"
"69146"|"STANDARD"|"NE"|"Keith County"|"US"|"41.28"|"-101.8"|"220"
"69147"|"STANDARD"|"NE"|"Garden County"|"US"|"41.33"|"-102.14"|"490"
"69148"|"STANDARD"|"NE"|"Garden County"|"US"|"41.5"|"-102.62"|"194"
"69149"|"STANDARD"|"NE"|"Cheyenne County"|"US"|"41.14"|"-102.63"|"600"
"69150"|"STANDARD"|"NE"|"Perkins County"|"US"|"40.84"|"-101.54"|"490"
"69151"|"STANDARD"|"NE"|"Lincoln County"|"US"|"41.07"|"-100.52"|"700"
"69152"|"STANDARD"|"NE"|"Hooker County"|"US"|"42.04"|"-101.04"|"720"
"69153"|"STANDARD"|"NE"|"Keith County"|"US"|"41.13"|"-101.72"|"5120"
"69154"|"STANDARD"|"NE"|"Garden County"|"US"|"41.4"|"-102.34"|"960"
"69155"|"STANDARD"|"NE"|"Keith County"|"US"|"41.12"|"-101.35"|"880"
"69156"|"STANDARD"|"NE"|"Cheyenne County"|"US"|"41.21"|"-103.31"|"530"
"69157"|"STANDARD"|"NE"|"Blaine County"|"US"|"42.07"|"-100.26"|"94"
"69160"|"UNIQUE"|"NE"|"Cheyenne County"|"US"|"41.13"|"-102.97"|"0"
"69161"|"STANDARD"|"NE"|"Thomas County"|"US"|"42.04"|"-100.83"|"90"
"69162"|"STANDARD"|"NE"|"Cheyenne County"|"US"|"41.13"|"-102.97"|"6570"
"69163"|"STANDARD"|"NE"|"Logan County"|"US"|"41.47"|"-100.51"|"780"
"69165"|"STANDARD"|"NE"|"Lincoln County"|"US"|"41.15"|"-101.12"|"1590"
"69166"|"STANDARD"|"NE"|"Thomas County"|"US"|"41.97"|"-100.57"|"540"
"69167"|"STANDARD"|"NE"|"McPherson County"|"US"|"41.55"|"-100.94"|"320"
"69168"|"STANDARD"|"NE"|"Perkins County"|"US"|"40.76"|"-102.04"|"220"
"69169"|"STANDARD"|"NE"|"Lincoln County"|"US"|"40.83"|"-101.16"|"530"
"69170"|"STANDARD"|"NE"|"Lincoln County"|"US"|"40.75"|"-100.73"|"370"
"69171"|"STANDARD"|"NE"|"Dawson County"|"US"|"40.88"|"-100.06"|"0"
"69190"|"UNIQUE"|"NE"|"Garden County"|"US"|"41.4"|"-102.34"|"0"
"69201"|"STANDARD"|"NE"|"Cherry County"|"US"|"42.87"|"-100.55"|"3390"
"69210"|"STANDARD"|"NE"|"Brown County"|"US"|"42.54"|"-99.85"|"2010"
"69211"|"STANDARD"|"NE"|"Cherry County"|"US"|"42.93"|"-101.24"|"310"
"69212"|"STANDARD"|"NE"|"Cherry County"|"US"|"42.92"|"-100.75"|"282"
"69214"|"STANDARD"|"NE"|"Brown County"|"US"|"42.57"|"-100.05"|"237"
"69216"|"STANDARD"|"NE"|"Cherry County"|"US"|"42.93"|"-100.95"|"220"
"69217"|"STANDARD"|"NE"|"Brown County"|"US"|"42.53"|"-99.7"|"450"
"69218"|"STANDARD"|"NE"|"Cherry County"|"US"|"42.92"|"-101.7"|"200"
"69219"|"STANDARD"|"NE"|"Cherry County"|"US"|"42.92"|"-101.1"|"89"
"69220"|"STANDARD"|"NE"|"Cherry County"|"US"|"42.87"|"-100.13"|"65"
"69221"|"STANDARD"|"NE"|"Cherry County"|"US"|"42.63"|"-100.23"|"156"
"69301"|"STANDARD"|"NE"|"Box Butte County"|"US"|"42.1"|"-102.87"|"8740"
"69331"|"STANDARD"|"NE"|"Morrill County"|"US"|"41.87"|"-103.1"|"79"
"69333"|"STANDARD"|"NE"|"Grant County"|"US"|"42.02"|"-101.93"|"270"
"69334"|"STANDARD"|"NE"|"Morrill County"|"US"|"41.75"|"-103.32"|"1770"
"69335"|"STANDARD"|"NE"|"Sheridan County"|"US"|"42.01"|"-102.06"|"46"
"69336"|"STANDARD"|"NE"|"Morrill County"|"US"|"41.66"|"-103.09"|"2000"
"69337"|"STANDARD"|"NE"|"Dawes County"|"US"|"42.82"|"-103"|"4830"
"69339"|"STANDARD"|"NE"|"Dawes County"|"US"|"42.68"|"-103.41"|"1140"
"69340"|"STANDARD"|"NE"|"Sheridan County"|"US"|"42.06"|"-102.28"|"171"
"69341"|"STANDARD"|"NE"|"Scotts Bluff County"|"US"|"41.82"|"-103.66"|"9610"
"69343"|"STANDARD"|"NE"|"Sheridan County"|"US"|"42.8"|"-102.2"|"1970"
"69345"|"STANDARD"|"NE"|"Banner County"|"US"|"41.55"|"-103.74"|"430"
"69346"|"STANDARD"|"NE"|"Sioux County"|"US"|"42.68"|"-103.88"|"400"
"69347"|"STANDARD"|"NE"|"Sheridan County"|"US"|"42.68"|"-102.68"|"1060"
"69348"|"STANDARD"|"NE"|"Box Butte County"|"US"|"42.32"|"-103.07"|"1260"
"69350"|"STANDARD"|"NE"|"Grant County"|"US"|"42"|"-101.76"|"330"
"69351"|"STANDARD"|"NE"|"Sheridan County"|"US"|"42.06"|"-102.46"|"191"
"69352"|"STANDARD"|"NE"|"Scotts Bluff County"|"US"|"41.91"|"-104.03"|"440"
"69353"|"PO BOX"|"NE"|"Scotts Bluff County"|"US"|"41.75"|"-103.42"|"0"
"69354"|"STANDARD"|"NE"|"Dawes County"|"US"|"42.44"|"-103.3"|"138"
"69355"|"PO BOX"|"NE"|"Scotts Bluff County"|"US"|"41.78"|"-103.51"|"101"
"69356"|"STANDARD"|"NE"|"Scotts Bluff County"|"US"|"41.81"|"-103.5"|"1510"
"69357"|"STANDARD"|"NE"|"Scotts Bluff County"|"US"|"41.94"|"-103.8"|"3120"
"69358"|"STANDARD"|"NE"|"Scotts Bluff County"|"US"|"41.96"|"-103.92"|"1640"
"69360"|"STANDARD"|"NE"|"Sheridan County"|"US"|"42.71"|"-102.46"|"990"
"69361"|"STANDARD"|"NE"|"Scotts Bluff County"|"US"|"41.86"|"-103.66"|"14860"
"69363"|"PO BOX"|"NE"|"Scotts Bluff County"|"US"|"41.86"|"-103.66"|"911"
"69365"|"PO BOX"|"NE"|"Sheridan County"|"US"|"42.98"|"-102.5"|"60"
"69366"|"STANDARD"|"NE"|"Grant County"|"US"|"42.04"|"-101.53"|"240"
"69367"|"STANDARD"|"NE"|"Dawes County"|"US"|"42.78"|"-103.25"|"180"
"70001"|"STANDARD"|"LA"|"Jefferson Parish"|"US"|"29.99"|"-90.17"|"31190"
"70002"|"STANDARD"|"LA"|"Jefferson Parish"|"US"|"30.01"|"-90.16"|"16450"
"70003"|"STANDARD"|"LA"|"Jefferson Parish"|"US"|"30"|"-90.21"|"34380"
"70004"|"PO BOX"|"LA"|"Jefferson Parish"|"US"|"29.99"|"-90.17"|"657"
"70005"|"STANDARD"|"LA"|"Jefferson Parish"|"US"|"30"|"-90.13"|"21330"
"70006"|"STANDARD"|"LA"|"Jefferson Parish"|"US"|"30.01"|"-90.19"|"13540"
"70009"|"PO BOX"|"LA"|"Jefferson Parish"|"US"|"29.99"|"-90.17"|"361"
"70010"|"PO BOX"|"LA"|"Jefferson Parish"|"US"|"29.99"|"-90.17"|"270"
"70011"|"PO BOX"|"LA"|"Jefferson Parish"|"US"|"29.99"|"-90.17"|"563"
"70030"|"STANDARD"|"LA"|"St. Charles Parish"|"US"|"29.8"|"-90.48"|"3580"
"70031"|"STANDARD"|"LA"|"St. Charles Parish"|"US"|"29.94"|"-90.3"|"1200"
"70032"|"STANDARD"|"LA"|"St. Bernard Parish"|"US"|"29.96"|"-90"|"3500"
"70033"|"PO BOX"|"LA"|"Jefferson Parish"|"US"|"29.99"|"-90.17"|"632"
"70036"|"STANDARD"|"LA"|"Jefferson Parish"|"US"|"29.71"|"-90.12"|"870"
"70037"|"STANDARD"|"LA"|"Plaquemines Parish"|"US"|"29.84"|"-90"|"14620"
"70038"|"PO BOX"|"LA"|"Plaquemines Parish"|"US"|"29.32"|"-89.39"|"568"
"70039"|"STANDARD"|"LA"|"St. Charles Parish"|"US"|"29.89"|"-90.39"|"2520"
"70040"|"STANDARD"|"LA"|"Plaquemines Parish"|"US"|"29.74"|"-89.94"|"940"
"70041"|"STANDARD"|"LA"|"Plaquemines Parish"|"US"|"29.34"|"-89.49"|"2010"
"70043"|"STANDARD"|"LA"|"St. Bernard Parish"|"US"|"29.94"|"-89.96"|"16390"
"70044"|"PO BOX"|"LA"|"St Bernard Parish"|"US"|"29.94"|"-89.96"|"412"
"70047"|"STANDARD"|"LA"|"St. Charles Parish"|"US"|"29.96"|"-90.36"|"11280"
"70049"|"STANDARD"|"LA"|"St. John the Baptist Parish"|"US"|"30.02"|"-90.55"|"1880"
"70050"|"PO BOX"|"LA"|"Plaquemines Parish"|"US"|"29.38"|"-89.59"|"569"
"70051"|"STANDARD"|"LA"|"St. John the Baptist Parish"|"US"|"30.07"|"-90.62"|"1800"
"70052"|"STANDARD"|"LA"|"St. James Parish"|"US"|"30.05"|"-90.69"|"3110"
"70053"|"STANDARD"|"LA"|"Jefferson Parish"|"US"|"29.91"|"-90.05"|"11620"
"70054"|"PO BOX"|"LA"|"Jefferson Parish"|"US"|"29.91"|"-90.05"|"1300"
"70055"|"PO BOX"|"LA"|"Jefferson Parish"|"US"|"29.99"|"-90.17"|"500"
"70056"|"STANDARD"|"LA"|"Jefferson Parish"|"US"|"29.89"|"-90.03"|"33970"
"70057"|"STANDARD"|"LA"|"St. Charles Parish"|"US"|"29.97"|"-90.42"|"3450"
"70058"|"STANDARD"|"LA"|"Jefferson Parish"|"US"|"29.88"|"-90.06"|"34480"
"70059"|"PO BOX"|"LA"|"Jefferson Parish"|"US"|"29.88"|"-90.06"|"1917"
"70060"|"UNIQUE"|"LA"|"Jefferson Parish"|"US"|"29.99"|"-90.17"|"0"
"70062"|"STANDARD"|"LA"|"Jefferson Parish"|"US"|"29.99"|"-90.24"|"12730"
"70063"|"PO BOX"|"LA"|"Jefferson Parish"|"US"|"29.99"|"-90.24"|"1267"
"70064"|"PO BOX"|"LA"|"Jefferson Parish"|"US"|"29.99"|"-90.24"|"826"
"70065"|"STANDARD"|"LA"|"Jefferson Parish"|"US"|"30.03"|"-90.25"|"43690"
"70067"|"STANDARD"|"LA"|"Jefferson Parish"|"US"|"29.71"|"-90.1"|"2480"
"70068"|"STANDARD"|"LA"|"St. John the Baptist Parish"|"US"|"30.16"|"-90.44"|"28300"
"70069"|"PO BOX"|"LA"|"St. John the Baptist Parish"|"US"|"30.12"|"-90.46"|"1924"
"70070"|"STANDARD"|"LA"|"St. Charles Parish"|"US"|"29.92"|"-90.36"|"12770"
"70071"|"STANDARD"|"LA"|"St. James Parish"|"US"|"30.06"|"-90.71"|"2900"
"70072"|"STANDARD"|"LA"|"Jefferson Parish"|"US"|"29.88"|"-90.11"|"48210"
"70073"|"PO BOX"|"LA"|"Jefferson Parish"|"US"|"29.88"|"-90.11"|"1630"
"70075"|"STANDARD"|"LA"|"St. Bernard Parish"|"US"|"29.93"|"-89.92"|"4730"
"70076"|"STANDARD"|"LA"|"St. John the Baptist Parish"|"US"|"30.06"|"-90.64"|"230"
"70078"|"PO BOX"|"LA"|"St. Charles Parish"|"US"|"29.97"|"-90.38"|"750"
"70079"|"STANDARD"|"LA"|"St. Charles Parish"|"US"|"30"|"-90.4"|"2690"
"70080"|"STANDARD"|"LA"|"St. Charles Parish"|"US"|"29.87"|"-90.44"|"1330"
"70081"|"PO BOX"|"LA"|"Plaquemines Parish"|"US"|"29.3"|"-89.3"|"0"
"70082"|"PO BOX"|"LA"|"Plaquemines Parish"|"US"|"29.55"|"-89.74"|"396"
"70083"|"STANDARD"|"LA"|"Plaquemines Parish"|"US"|"29.46"|"-89.89"|"2070"
"70084"|"STANDARD"|"LA"|"St. John the Baptist Parish"|"US"|"30.07"|"-90.56"|"5840"
"70085"|"STANDARD"|"LA"|"St. Bernard Parish"|"US"|"29.84"|"-89.74"|"3460"
"70086"|"STANDARD"|"LA"|"St. James Parish"|"US"|"30.04"|"-90.87"|"1640"
"70087"|"STANDARD"|"LA"|"St. Charles Parish"|"US"|"29.98"|"-90.32"|"6730"
"70090"|"STANDARD"|"LA"|"St. James Parish"|"US"|"29.96"|"-90.71"|"6720"
"70091"|"STANDARD"|"LA"|"Plaquemines Parish"|"US"|"29.27"|"-89.35"|"250"
"70092"|"STANDARD"|"LA"|"St. Bernard Parish"|"US"|"29.89"|"-89.89"|"6080"
"70093"|"PO BOX"|"LA"|"Plaquemines Parish"|"US"|"29.85"|"-89.99"|"0"
